PUB_ID_C,SKU,ISBN,TITLE,CUSTOMER_NAME,A_STATUS,BOOKTYPEID,CARTON_QTY,WEIGHT,BOOKGROUP,BOOKTYPEDESC,US_INGRAM_GAP_LIST_PRICE
6010036,1501102834,9.7815E+12,Doom 3: Maelstrom,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104349,9.7815E+12,HUNTER OF SHADOWS,Simon & Schuster,production,320,16,0.819,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104365,9.7815E+12,Just Before Sunrise,Simon & Schuster,production,320,26,0.515,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104373,9.7815E+12,Kiss of a Dark Moon,Simon & Schuster,production,320,18,0.702,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104381,9.7815E+12,LADYS PLEASURE,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,150110439X,9.7815E+12,Laird Who Loved Me,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104411,9.7815E+12,Lois Lane Tells All,Simon & Schuster,production,320,16,0.823,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104446,9.7815E+12,Loving the Highlander,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104454,9.7815E+12,Man Must Marry,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104462,9.7815E+12,Marriage Game,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104470,9.7815E+12,Masked by Moonlight,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104489,9.7815E+12,Master of Craving,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104500,9.7815E+12,Matters of the Blood,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104535,9.7815E+12,Merck Manual of Women's and Men's Health,Simon & Schuster,production,320,12,0.975,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104543,9.7815E+12,My Fair Succubi,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104551,9.7815E+12,My Soul to Keep,Simon & Schuster,production,320,18,0.702,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104578,9.7815E+12,Never Deceive a Duke,Simon & Schuster,production,320,16,0.823,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104594,9.7815E+12,Never Romance a Rake,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104608,9.7815E+12,No Strings Attached,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104616,9.7815E+12,Nosy Neighbor,Simon & Schuster,production,320,18,0.728,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104624,9.7815E+12,One Night with a Prince,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104640,9.7815E+12,Pearl in the Mist,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104659,9.7815E+12,Possess Me at Midnight,Simon & Schuster,production,320,18,0.702,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104667,9.7815E+12,Pretty Woman,Simon & Schuster,production,320,16,0.819,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104675,9.7815E+12,Primal Instincts,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104683,9.7815E+12,Primal Needs,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104691,9.7815E+12,Puppet,Simon & Schuster,production,320,12,0.972,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501104705,9.7815E+12,Master of Torment,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107011,9.7815E+12,RAISING ATLANTIS,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,150110702X,9.7815E+12,SCANDAL IN SCOTLAND,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107038,9.7815E+12,SHATTERED VINE: BOOK THREE OF THE V,Simon & Schuster,production,320,14,0.85,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107046,9.7815E+12,SLEEPLESS IN SCOTLAND,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107054,9.7815E+12,SLIVER OF SHADOW,Simon & Schuster,production,320,16,0.789,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107062,9.7815E+12,SOUL SO WICKED,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107070,9.7815E+12,STAR TREK: CAST NO SHADOW,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107089,9.7815E+12,STAR TREK: DEEP SPACE NINE: WARPATH,Simon & Schuster,production,320,18,0.728,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107097,9.7815E+12,STAR TREK: DEPARTMENT OF TEMPORAL I,Simon & Schuster,production,320,12,1.002,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107119,9.7815E+12,STAR TREK: MIRROR UNIVERSE: THE SOR,Simon & Schuster,production,320,14,0.914,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107127,9.7815E+12,STAR TREK: MIRROR UNIVERSE: RISE LI,Simon & Schuster,production,320,16,0.819,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107143,9.7815E+12,STAR TREK: THAT WHICH DIVIDES,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107178,9.7815E+12,STAR TREK: THE NEXT GENERATION: GRE,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107186,9.7815E+12,STARLIGHT,Simon & Schuster,production,320,14,0.85,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107194,9.7815E+12,STOLEN CHALICE,Simon & Schuster,production,320,14,0.914,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107216,9.7815E+12,TALK OF THE TOWN,Simon & Schuster,production,320,14,0.85,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107232,9.7815E+12,TEMPT ME IF YOU CAN,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107240,9.7815E+12,TEMPTED ALL NIGHT,Simon & Schuster,production,320,14,0.884,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107259,9.7815E+12,THEN YOU HIDE,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107267,9.7815E+12,THREE LITTLE SECRETS,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107283,9.7815E+12,THRILL ME TO DEATH,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107291,9.7815E+12,TO SCOTLAND_ WITH LOVE,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107305,9.7815E+12,To Trust a Stranger,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107313,9.7815E+12,TRANS FATS,Simon & Schuster,production,320,34,0.397,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107321,9.7815E+12,TWELFTH NIGHT SECRETS,Simon & Schuster,production,320,24,0.546,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,150110733X,9.7815E+12,UNDER THE BOARDWALK,Simon & Schuster,production,320,14,0.945,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107356,9.7815E+12,WAY BACK HOME,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107364,9.7815E+12,WED HIM BEFORE YOU BED HIM,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107496,9.7815E+12,What You Can't See,Simon & Schuster,production,320,14,0.854,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107526,9.7815E+12,Wicked All Day,Simon & Schuster,production,320,14,0.854,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107534,9.7815E+12,Wicked Gentleman,Simon & Schuster,production,320,14,0.945,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107593,9.7815E+12,Brown-Eyed Girl,Simon & Schuster,production,320,18,0.702,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107607,9.7815E+12,Disenchanted & Co.,Simon & Schuster,production,320,16,0.819,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107658,9.7815E+12,Merlot Murders: A Wine Country Mystery,Simon & Schuster,production,320,18,0.732,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107666,9.7815E+12,Now You See Her,Simon & Schuster,production,320,14,0.85,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107674,9.7815E+12,Perils of Pursuing a Prince,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107682,9.7815E+12,Rogue Descendant,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107690,9.7815E+12,Targets of Opportunity,Simon & Schuster,production,320,12,1.093,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107704,9.7815E+12,Western Man and Leftover Love,Simon & Schuster,production,320,18,0.728,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501107712,9.7815E+12,YEAR OF LIVING SCANDALOUSLY,Simon & Schuster,production,320,14,0.854,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109456,9.7815E+12,RANGERS REVENGE EX-RANGERS #1,Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109480,9.7815E+12,Stagecoach to Fort Dodge: Ex-Rangers #7: Wells Fargo and the Rise of the American Financial Services Industry,Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109499,9.7815E+12,Shootout in Sendero (Exrangers 8),Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109502,9.7815E+12,Carston's Law (Exrangers 9),Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109715,9.7815E+12,Star Trek: Vanguard: Declassified,Simon & Schuster,production,320,16,0.789,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109723,9.7815E+12,BAD FAITH,Simon & Schuster,production,320,14,0.945,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109731,9.7815E+12,Ultimate Weight Solution Food Guide,Simon & Schuster,production,320,8,1.428,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109782,9.7815E+12,Strangled,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109936,9.7815E+12,Stranger from Nowhere (Exrangers 10): Stranger from Nowhere,Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109944,9.7815E+12,South of the Border: The Ex-Rangers,Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109960,9.7815E+12,FALCONS HEART,Simon & Schuster,production,320,14,0.884,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109979,9.7815E+12,THIS DANGEROUS MAGIC,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109987,9.7815E+12,Twisted Roots,Simon & Schuster,production,320,16,0.823,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501109995,9.7815E+12,No True Gentleman,Simon & Schuster,production,320,14,0.914,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110004,9.7815E+12,WASTELAND,Simon & Schuster,production,320,16,0.778,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110012,9.7815E+12,Bodies Left Behind,Simon & Schuster,production,320,12,1.067,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110020,9.7815E+12,Rope: The Twisted Life and Crimes of Harvey Glatman,Simon & Schuster,production,320,14,0.899,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110047,9.7815E+12,STOLEN AWAY,Simon & Schuster,production,320,16,0.838,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110055,9.7815E+12,DADDY WAS THE BLACK DAHLI KILLER,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110063,9.7815E+12,Killing Kind: A Thriller,Simon & Schuster,production,320,14,0.926,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501110098,9.7815E+12,Relentless,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501111779,9.7815E+12,"Broken Road, Volume 1",Simon & Schuster,production,320,22,0.61,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,15.99
6010036,1501111809,9.7815E+12,"Forgotten Road, Volume 2",Simon & Schuster,production,320,24,0.546,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,15.99
6010036,1501115332,9.7815E+12,Sudoku Mania #2,Simon & Schuster,production,320,50,0.276,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115340,9.7815E+12,Fall from Grace,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115359,9.7815E+12,KILLS,Simon & Schuster,production,320,12,1.002,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115367,9.7815E+12,Love Kills: A Britt Montero Novel,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115464,9.7815E+12,Morgan's Run,Simon & Schuster,production,320,8,1.644,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115480,9.7815E+12,Murder at the Academy Awards (R): A Red Carpet Murder Mystery,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115499,9.7815E+12,Unmasked: The Final Years of Michael Jackson,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115502,9.7815E+12,Exorsistah: X Returns,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115510,9.7815E+12,Lady of the West,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501115898,9.7815E+12,"Hello, Hollywood",Simon & Schuster,production,320,20,0.637,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501116576,9.7815E+12,600 Mile Stretch (Exrangers 6),Simon & Schuster,production,320,30,0.458,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501116622,9.7815E+12,You Gotta Play Hurt,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501116630,9.7815E+12,Payback,Simon & Schuster,production,320,20,0.641,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501119230,9.7815E+12,GIRLS ON CAMPUS,Simon & Schuster,production,320,14,0.884,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501119249,9.7815E+12,Freak,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501119257,9.7815E+12,PIANO TEACHER,Simon & Schuster,production,320,20,0.671,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501121782,9.7815E+12,Kindling the Moon: An Arcadia Bell Novel,Simon & Schuster,production,320,16,0.762,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501121790,9.7815E+12,Terok Nor: Dawn of the Eagles,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501121812,9.7815E+12,Golden Chance,Simon & Schuster,production,320,16,0.823,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501121839,9.7815E+12,Exorsistah: X Restored,Simon & Schuster,production,320,22,0.61,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501121847,9.7815E+12,Highlander Unbound,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123726,9.7815E+12,Songs of Love and Death: All-Original Tales of Star-Crossed Love,Simon & Schuster,production,320,10,1.276,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123750,9.7815E+12,Ric Flair: To Be the Man,Simon & Schuster,production,320,12,0.972,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123769,9.7815E+12,Brotherhoods: The True Story of Two Cops Who Murdered for the Mafia,Simon & Schuster,production,320,8,1.508,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123777,9.7815E+12,Highlander Christmas,Simon & Schuster,production,320,18,0.702,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123785,9.7815E+12,Dead Letters,Simon & Schuster,production,320,28,0.489,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123793,9.7815E+12,Sealed with a Kiss,Simon & Schuster,production,320,26,0.519,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123807,9.7815E+12,Town Without a Zip,Simon & Schuster,production,320,22,0.58,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501123815,9.7815E+12,Sweet Possession,Simon & Schuster,production,320,20,0.637,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,150112708X,9.7815E+12,"Godwink Effect, Volume 5: 7 Secrets to God's Signs, Wonders, and Answered Prayers",Simon & Schuster,production,320,28,0.485,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,16
6010036,1501127322,9.7815E+12,Almost Like Being in Love,Simon & Schuster,production,320,16,0.789,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127330,9.7815E+12,Beneath the Skin: Book Three of the Maker's Song,Simon & Schuster,production,320,14,0.85,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127349,9.7815E+12,Boyfriend from Hell,Simon & Schuster,production,320,16,0.789,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127357,9.7815E+12,Caged Warrior: Dragon Kings Book One,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127365,9.7815E+12,City of the Dead,Simon & Schuster,production,320,12,1.002,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127373,9.7815E+12,Conquer the Dark,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127381,9.7815E+12,Crimson Wind,Simon & Schuster,production,320,18,0.728,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127403,9.7815E+12,Darkness Forged in Fire: Book One of the Iron Elves,Simon & Schuster,production,320,10,1.249,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127411,9.7815E+12,Dead on the Delta,Simon & Schuster,production,320,16,0.793,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127438,9.7815E+12,Demon,Simon & Schuster,production,320,16,0.823,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127489,9.7815E+12,"Fortune: Inside Wall Street's Game of Money, Media, and Manipulation",Simon & Schuster,production,320,10,1.127,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127594,9.7815E+12,Healthy Heart Food Counter,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,1501127608,9.7815E+12,Willow,Simon & Schuster,production,320,16,0.759,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
